14.0	1.8
13.9996464466	1.79964644661
13.9992928932	1.79929289322
13.9989393398	1.79893933983
13.9985857864	1.79858578644
13.998232233	1.79823223305
13.9978786797	1.79787867966
13.9975251263	1.79752512627
13.9971715729	1.79717157288
13.9968180195	1.79681801948
13.9964644661	1.79646446609
13.9961109127	1.7961109127
13.9957573593	1.79575735931
13.9954038059	1.79540380592
13.9950502525	1.79505025253
13.9946966991	1.79469669914
13.9943431458	1.79434314575
13.9939895924	1.79398959236
13.993636039	1.79363603897
13.9932824856	1.79328248558
13.9929289322	1.79292893219
13.9925753788	1.7925753788
13.9922218254	1.79222182541
13.991868272	1.79186827202
13.9915147186	1.79151471863
13.9911611652	1.79116116524
13.9908076118	1.79080761184
13.9904540585	1.79045405845
13.9901005051	1.79010050506
13.9897469517	1.78974695167
13.9893933983	1.78939339828
13.9890398449	1.78903984489
13.9886862915	1.7886862915
13.9883327381	1.78833273811
13.9879791847	1.78797918472
13.9876256313	1.78762563133
13.9872720779	1.78727207794
13.9869185245	1.78691852455
13.9865649712	1.78656497116
13.9862114178	1.78621141777
13.9858578644	1.78585786438
13.985504311	1.78550431099
13.9851507576	1.7851507576
13.9847972042	1.7847972042
13.9844436508	1.78444365081
13.9840900974	1.78409009742
13.983736544	1.78373654403
13.9833829906	1.78338299064
13.9830294373	1.78302943725
13.9826758839	1.78267588386
13.9823223305	1.78232233047
13.9819687771	1.78196877708
13.9816152237	1.78161522369
13.9812616703	1.7812616703
13.9809081169	1.78090811691
13.9805545635	1.78055456352
13.9802010101	1.78020101013
13.9798474567	1.77984745674
13.9794939033	1.77949390335
13.97914035	1.77914034996
13.9787867966	1.77878679656
13.9784332432	1.77843324317
13.9780796898	1.77807968978
13.9777261364	1.77772613639
13.977372583	1.777372583
13.9770190296	1.77701902961
13.9766654762	1.77666547622
13.9763119228	1.77631192283
13.9759583694	1.77595836944
13.975604816	1.77560481605
13.9752512627	1.77525126266
13.9748977093	1.77489770927
13.9745441559	1.77454415588
13.9741906025	1.77419060249
13.9738370491	1.7738370491
13.9734834957	1.77348349571
13.9731299423	1.77312994231
13.9727763889	1.77277638892
13.9724228355	1.77242283553
13.9720692821	1.77206928214
13.9717157288	1.77171572875
13.9713621754	1.77136217536
13.971008622	1.77100862197
13.9706550686	1.77065506858
13.9703015152	1.77030151519
13.9699479618	1.7699479618
13.9695944084	1.76959440841
13.969240855	1.76924085502
13.9688873016	1.76888730163
13.9685337482	1.76853374824
13.9681801948	1.76818019485
13.9678266415	1.76782664146
13.9674730881	1.76747308807
13.9671195347	1.76711953467
13.9667659813	1.76676598128
13.9664124279	1.76641242789
